movieId,title,genres,year,title_cast,director,runtime
42285,"Dentist, The ",Horror|Thriller,1996,Corbin Bernsen|Linda Hoffman|Michael Stadvec|Ken Foree|Tony Noakes|Molly Hagan|Patty Toy|Jan Hoag|Virginya Keehne|Earl Boen|Christa Sauls|Mark Ruffalo|Lise Simms|Joanne Baron|Brian McLaughlin,Dennis Paoli,92.0
42335,Familia ,Comedy,1996,Juan Luis Galiardo|Amparo Muñoz|Ágata Lys|Chete Lera|Elena Anaya|Raquel Rodrigo|Juan Querol|Aníbal Carbonero|André Falcon|Béatrice Camurat,Fernando León de Aranoa,98.0
42385,Yamakasi - Les samouraïs des temps modernes ,Action|Crime|Drama,2001,Châu Belle Dinh|Williams Belle|Malik Diouf|Yann Hnautra|Guylain N'Guba-Boyeke|Charles Perrière|Laurent Piemontesi|Maher Kamoun|Bruno Flender|Amel Djemel|Afida Tahri|Abdelkrim Bahloul|Nassim Faid|Pascal Léger|Frédéric Pellegeay,Julien Seri,90.0
42418,"New World, The ",Adventure|Drama|Romance,2005,Colin Farrell|Q'orianka Kilcher|Christopher Plummer|Christian Bale|August Schellenberg|Wes Studi|David Thewlis|Yorick van Wageningen|Raoul Max Trujillo|Michael Greyeyes|Kalani Queypo|Ben Mendelsohn|Noah Taylor|Brían F. O'Byrne|Ben Chaplin,Terrence Malick,135.0
42602,"Boys of Baraka, The ",Documentary,2005,Devon Brown|Darius Chambers|Edward Bernard Green Jr.|Richard Keyser|Justin Mackall|Montrey Moore|Romesh Vance,Heidi Ewing,84.0
42632,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) ,Crime|Drama|Mystery|Thriller,2005,Yeong-ae Lee|Min-sik Choi|Shi-hoo Kim|Yea-young Kwon|Tony Barry|Anne Cordiner|Su-hee Go|Hye-jeong Kang|Bu-seon Kim|Byeong-ok Kim|Byung-Joon Lee|Dae-yeon Lee|Seung-shin Lee|Su-gyeong Lim|Il-woo Nam,Seo-kyeong Jeong,115.0
42634,Boys Don't Cry (Chlopaki nie placza) ,Comedy,2000,Maciej Stuhr|Cezary Pazura|Michal Milowicz|Miroslaw Zbrojewicz|Monika Ambroziak|Magdalena Mazur|Anna Mucha|Wojciech Klata|Mariusz Czajka|Pawel Delag|Tomasz Bajer|Andrzej Zielinski|Asja Lamtiugina|Edward Linde-Lubaszenko|Miroslaw Baka,Mikolaj Korzynski,90.0
42636,Superproduction (Superprodukcja) ,Comedy,2003,Rafal Królikowski|Piotr Fronczewski|Janusz Rewinski|Anna Przybylska|Marta Lipinska|Magdalena Schejbal|Krzysztof Globisz|Janusz Józefowicz|Robert Jarocinski|Andrzej Grabowski|Marian Glinka|Jacek Kadlubowski|Dariusz Juzyszyn|Robert Cichon|Piotr Cichon,Juliusz Machulski,92.0
42638,Grand Theft Parsons ,Comedy|Drama,2003,Jamie McShane|Johnny Knoxville|Danielle Sapia|Gabriel Macht|Robert Alan Beuth|Sara Arrington|Scott Adsit|Mary Pat Gleason|David Caffrey|Alexa Sheehan|Wesley Mann|Marley Shelton|Christina Applegate|Jim Cody Williams|Kay E. Kuter,David Caffrey,88.0
42698,Yesterday ,Drama,2004,Leleti Khumalo|Lihle Mvelase|Kenneth Khambula|Harriet Lenabe|Camilla Walker|Nandi Nyembe|Jacob Makgoba|Tinah Mnumzana|Matthew Monika|Mnomi Moabi,Darrell Roodt,90.0
42710,Ted Bundy ,Crime|Drama|Thriller,2002,Michael Reilly Burke|Boti Bliss|Julianna McCarthy|Jennifer Tisdale|Michael Santos|Annalee Autumn|Steffani Brass|Samantha Tabak|Meadow Sisto|Eric DaRe|Melissa Schmidt|Deborah Offner|Zarah Little|Alison West|Matt Hoffman,Matthew Bright,99.0
42718,District 13 (Banlieue 13) ,Action|Crime|Sci-Fi,2004,Cyril Raffaelli|David Belle|Tony D'Amario|Bibi Naceri|Dany Verissimo-Petit|François Chattot|Nicolas Woirion|Patrick Olivier|Samir Guesmi|Jérôme Gadner|Tarik Boucekhine|Grégory Jean|Warren Zavatta|Dominique Dorol|Ludovic Berthillot,Luc Besson,84.0
42721,BloodRayne ,Action|Fantasy,2005,Kristanna Loken|Michael Madsen|Matthew Davis|Will Sanderson|Geraldine Chaplin|Udo Kier|Meat Loaf|Michael Paré|Billy Zane|Michelle Rodriguez|Ben Kingsley|Darren Shahlavi|Esteban Cueto|Madalina Constantin|Daniela Nane,Guinevere Turner,95.0
42723,Hostel ,Horror,2005,Jay Hernandez|Derek Richardson|Eythor Gudjonsson|Barbara Nedeljakova|Jan Vlasák|Jana Kaderabkova|Jennifer Lim|Keiko Seiko|Lubomír Bukový|Jana Havlickova|Rick Hoffman|Petr Janis|Takashi Miike|Patrik Zigo|Milda Jedi Havlas,Eli Roth,94.0
42725,Grandma's Boy ,Comedy,2006,Linda Cardellini|Allen Covert|Peter Dante|Shirley Jones|Shirley Knight|Joel David Moore|Kevin Nealon|Doris Roberts|Nick Swardson|Jonah Hill|Kelvin Yu|Chuck Church|Scott Halberstadt|Heidi Hawking|Shana Hiatt,Barry Wernick,94.0
42730,Glory Road ,Drama,2006,Josh Lucas|Derek Luke|Austin Nichols|Jon Voight|Evan Jones|Schin A.S. Kerr|Alphonso McAuley|Mehcad Brooks|Sam Jones III|Damaine Radcliff|Emily Deschanel|Al Shearer|Red West|Kip Weeks|Mitch Eakins,Christopher Cleveland,118.0
42732,Last Holiday ,Comedy,2006,Queen Latifah|LL Cool J|Timothy Hutton|Giancarlo Esposito|Alicia Witt|Gérard Depardieu|Jane Adams|Michel Estime|Susan Kellermann|Jascha Washington|Matt Ross|Ranjit Chowdhry|Michael Nouri|Jaqueline Fleming|Kendall Mosby,Jeffrey Price,112.0
42734,Hoodwinked! ,Animation|Children|Comedy,2005,Anne Hathaway|Glenn Close|Jim Belushi|Patrick Warburton|Anthony Anderson|David Ogden Stiers|Xzibit|Chazz Palminteri|Andy Dick|Cory Edwards|Benjy Gaither|Ken Marino|Tom Kenny|Preston Stutzman|Tony Leech,Todd Edwards,80.0
42736,April's Shower ,Comedy|Romance,2003,Maria Cina|Trish Doolan|Frank Grillo|Zack Ward|Lara Harris|Arly Jover|Jane Booke|Gizelle D'Cole|Randall Batinkoff|Denise Miller|Joe Tabb|Samantha Lemole|Molly Cheek|Victoria Prescott|Euan K. MacDonald,Trish Doolan,100.0
42738,Underworld: Evolution ,Action|Fantasy|Horror,2006,Kate Beckinsale|Scott Speedman|Tony Curran|Derek Jacobi|Bill Nighy|Steven Mackintosh|Shane Brolly|Brian Steele|Zita Görög|Scott McElroy|John Mann|Michael Sheen|Sophia Myles|Richard Cetrone|Mike Mukatis,Danny McBride,106.0
42740,Looking for Comedy in the Muslim World ,Comedy,2005,Penny Marshall|Victoria Burrows|Paul Jerome|Albert Brooks|Emma Lockhart|Amy Ryan|Fred Thompson|B.J. Ward|Tony Montero|Lynda Berg|Steve Kramer|Conrad Bachmann|John Carroll Lynch|Jon Tenney|Avinash Kaur,Albert Brooks,98.0
42761,Casper Meets Wendy ,Adventure|Children|Comedy|Fantasy,1998,Cathy Moriarty|Shelley Duvall|Teri Garr|George Hamilton|Hilary Duff|Richard Moll|Vincent Schiavelli|Blake Foster|Rodger Halston|Michael McDonald|Travis McKenna|Patrick Richwood|Alan Thicke|Casper Van Dien|Billy Burnette,Jymn Magon,90.0
42856,Seance (Kôrei) ,Drama|Horror|Thriller,2000,Kôji Yakusho|Jun Fubuki|Tsuyoshi Kusanagi|Hikari Ishida|Kitarô|Ittoku Kishibe|Ren Osugi|Shô Aikawa|Daikei Shimizu|Kazuya Horiguchi|Hajime Inoue|Shiuri Isobe|Michisuke Kashiwaya|Kôji Satô|Masahiro Toda,Kiyoshi Kurosawa,118.0
42935,Riding Alone for Thousands of Miles (Qian li zou dan qi) ,Drama,2005,Ken Takakura|Shinobu Terajima|Kiichi Nakai|Ken Nakamoto|Jiamin Li|Jiang Wen|Lin Qiu|Li Bin Li|Ziliang Chen|Zezhou He|Zhenbo Yang,Yimou Zhang,107.0
42958,Little Manhattan ,Children|Comedy|Romance,2005,Josh Hutcherson|Charlotte Ray Rosenberg|Bradley Whitford|Cynthia Nixon|Willie Garson|Tonye Patano|J. Kyle Manzay|Josh Pais|John Dossett|Talia Balsam|Jonah Meyerson|Michael Bush|Brian W. Aguiar|Nick Cubbler|Anthony Laflamme,Jennifer Flackett,84.0
42973,Crocodile (Ag-o) ,Drama,1996,Jae-Hyun Cho|Jae-Hong Ahn|Mu-song Jeon|Yun-kyeong Woo,Ki-duk Kim,102.0
43009,"Ordeal, The (Calvaire) ",Drama|Horror,2004,Laurent Lucas|Brigitte Lahaie|Gigi Coursigny|Jean-Luc Couchard|Jackie Berroyer|Philippe Nahon|Philippe Grand'Henry|Jo Prestia|Marc Lefebvre|Alfred David|Alain Delaunois|Vincent Cahay|Johan Meys|Romain Protat|Damien Waselle,Romain Protat,88.0
43022,Hellraiser: Hellseeker ,Horror,2002,Dean Winters|Ashley Laurence|Doug Bradley|Rachel Hayward|Sarah-Jane Redmond|Jody Thompson|Kaaren de Zilva|William S. Taylor|Michael J Rogers|Trevor White|Ken Camroux-Taylor|Dale Wilson|Gus Lynch|Kyle Cassie|Alec Willows,Clive Barker,86.0
43244,Roads to Koktebel (Koktebel) ,Drama|Romance,2003,Gleb Puskepalis|Igor Chernevich|Evgeniy Sytyy|Vera Sandrykina|Vladimir Kucherenko|Agrippina Steklova|Aleksandr Ilin|Anna Frolovtseva|Lyubov Rozanova|Alexander Poslovsky|Sergei Kushnarenko|Sergey Shinkarenko|Yuri Panchishin|Tatiana Korol,Boris Khlebnikov,100.0
43260,8MM 2 ,Drama|Mystery|Thriller,2005,Johnathon Schaech|Lori Heuring|Bruce Davison|Julie Benz|Valentine Pelka|Zita Görög|Robert Cavanah|Alex Scarlis|Jane How|Barna Illyés|Frederick Flynn|Andrew Fettes|Ferenc Kovács|Géza Schramek|George Mendel,Robert Sullivan,106.0
43267,On Probation (Tiempo de Valientes) ,Action|Comedy,2005,Diego Peretti|Luis Luque|Óscar Ferreiro|Gabriela Izcovich|Martín Adjemián|Tony Lestingi|Ernesto Claudio|Daniel Valenzuela|Carlos Portaluppi|Marcelo Sein|Víctor Hugo Carrizo|Óscar Guzmán|Mariano Musó|Horacio Nitalo|Jorge Ochoa,Damián Szifron,112.0
43269,Bombón: El Perro (El perro) ,Comedy|Drama,2004,Juan Villegas|Walter Donado|Rosa Valsecchi|Mariela Díaz|Claudina Fazzini|Kita Ca|Carlos Rossi|Rolando Zadra|Pascual Condito|Adrián Giampani|Carlos Aguirre|Sabino Morales|Liliana Toro|Rafael Sahade|Susana Pérez,Santiago Calori,97.0
43289,"Bird People in China, The (Chûgoku no chôjin) ",Adventure|Comedy|Drama|Fantasy,1998,Masahiro Motoki|Renji Ishibashi|Mako|Michiko Kichise|Yûichi Minato|Tomohiko Okuda|Manzô Shinra|Li Li Wang,Makoto Shiina,118.0
43292,Thoughtcrimes ,Action|Crime|Drama,2003,Navi Rawat|Joe Flanigan|Peter Horton|Joe Morton|Jocelyn Seagrave|Kim Coates|Janet Wright|Paulino Nunes|Roman Podhora|Barry Flatman|Karl Pruner|Joanne Vannicola|Joe Pingue|Joris Jarsky|Jason Wheeler,Breck Eisner,86.0
43333,Water ,Drama|Romance,2005,Sarala Kariyawasam|Buddhi Wickrama|Rinsly Weerarathne|Iranganie Serasinghe|Hermantha Gamage|Ronica Sajnani|Manorama|Rishma Malik|Meera Biswas|Vidula Javalgekar|Seema Biswas|Lisa Ray|Sanoja Bibile|Dolly Ahluwalia|John Abraham,Anurag Kashyap,117.0
43376,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) ,Drama|War,2005,Julia Jentsch|Alexander Held|Fabian Hinrichs|Johanna Gastdorf|André Hennicke|Florian Stetter|Maximilian Brückner|Johannes Suhm|Lilli Jung|Klaus Händl|Petra Kelling|Jörg Hube|Franz Staber|Maria Hofstätter|Wolfgang Pregler,Fred Breinersdorfer,120.0
43391,Matti: Hell Is for Heroes (Matti) ,Comedy|Drama,2006,Jasper Pääkkönen|Elina Hietala|Juha Veijonen|Peter Franzén|Elina Knihtilä|Kari Hietalahti|Jope Ruonansuu|Jani Volanen|Jussi Lampi|Toni Wahlström|Matias Hangasmaa|Seppo Pääkkönen|Maija Junno|Matti Onnismaa|Jarmo Perälä,Aleksi Mäkelä,135.0
43396,"World's Fastest Indian, The ",Drama,2005,Anthony Hopkins|Iain Rea|Tessa Mitchell|Aaron Murphy|Tim Shadbolt|Annie Whittle|Greg Johnson|Antony Starr|Kate Sullivan|Craig Hall|Jim Bowman|Alison Bruce|Phoebe Falconer|Charles Pierard|Barry Ryan,Roger Donaldson,127.0
43419,Bandidas ,Action|Comedy|Crime|Western,2006,Penélope Cruz|Salma Hayek|Steve Zahn|Dwight Yoakam|Denis Arndt|Audra Blaser|Sam Shepard|Ismael 'East' Carlo|Gary Carlos Cervantes|José María Negri|Lenny Zundel|Edgar Vivar|Ernesto Gómez Cruz|Filiberto Estrella|Yomo Tlazotlalli,Espen Sandberg,93.0
43460,Tristram Shandy: A Cock and Bull Story ,Comedy|Drama,2005,Steve Coogan|Rob Brydon|Keeley Hawes|Shirley Henderson|Raymond Waring|Conal Murphy|Joe Williams|Paul Kynman|Mark Tandy|Mary Healey|Dylan Moran|Jack Shepherd|David Walliams|Jeremy Northam|Benedict Wong,Laurence Sterne,94.0
43518,Charlie: The Life and Art of Charles Chaplin ,Documentary,2003,Charles Chaplin|Sydney Pollack|Bill Irwin|Norman Lloyd|David Thomson|Jeffrey Vance|Andrew Sarris|Robert Downey Jr.|David Robinson|Jeanine Basinger|Woody Allen|Johnny Depp|Michael Chaplin|Geraldine Chaplin|Richard Attenborough,Richard Schickel,132.0
43538,Rampo (a.k.a. The Mystery of Rampo) ,Drama|Mystery,1994,Masahiro Motoki|Naoto Takenaka|Michiko Hada|Teruyuki Kagawa|Mikijirô Hira|Shirô Sano|Ittoku Kishibe|Nekohachi Edoya|Jun'ichi Takagi|Charlie Yutani|Kirin Kiki|Julie Dreyfus|Yoshio Harada|Kinji Fukasaku|An Actor,Rintaro Mayuzumi,100.0
43556,Annapolis ,Drama,2006,James Franco|Macka Foley|Jim Parrack|Donnie Wahlberg|Brian Goodman|Billy Finnigan|Jordana Brewster|Katie Hein|Jimmy Lin|Charles Napier|Heather Henderson|Vicellous Shannon|Roger Fan|McCaleb Burnett|Wilmer Calderon,David Collard,108.0
43558,Big Momma's House 2 ,Action|Comedy|Crime,2006,Martin Lawrence|Nia Long|Emily Procter|Zachary Levi|Mark Moses|Kat Dennings|Chloë Grace Moretz|Marisol Nichols|Josh Flitter|Dan Lauria|Jascha Washington|Jeanene Fox|Preston Shores|Trevor Shores|Sarah Brown,Don Rhymer,99.0
43560,Nanny McPhee ,Children|Comedy|Fantasy,2005,Emma Thompson|Colin Firth|Kelly Macdonald|Thomas Brodie-Sangster|Eliza Bennett|Jennifer Rae Daykin|Raphaël Coleman|Samuel Honywood|Holly Gibbs|Hebe Barnes|Zinnia Barnes|Angela Lansbury|Celia Imrie|Imelda Staunton|Elizabeth Berrington,Emma Thompson,97.0
43589,"Dark, The ",Horror|Mystery|Thriller,2005,Maria Bello|Sean Bean|Maurice Roëves|Sophie Stuckey|Abigail Stone|Richard Elfyn|Casper Harvey|Eluned Jones|Gwenyth Petty|Robin Griffith|Mike Keggen|Tonya Smith,Simon Maginn,93.0
43677,"Tuskegee Airmen, The ",Drama|War,1995,Laurence Fishburne|Allen Payne|Malcolm-Jamal Warner|Courtney B. Vance|Andre Braugher|Christopher McDonald|Daniel Hugh Kelly|John Lithgow|Cuba Gooding Jr.|Mekhi Phifer|Christopher Bevins|Eddie Braun|Max Daniels|Jack Dwyer|James Field,Paris Qualles,106.0
43679,Final Destination 3 ,Horror|Mystery|Thriller,2006,Mary Elizabeth Winstead|Ryan Merriman|Kris Lemche|Alexz Johnson|Sam Easton|Jesse Moss|Gina Holden|Texas Battle|Chelan Simmons|Yan-Kay Crystal Lowe|Amanda Crew|Maggie Ma|Ecstasia Sanders|Jody Racicot|Patrick Gallagher,Glen Morgan,93.0
43684,Something New ,Comedy|Drama|Romance,2006,Sanaa Lathan|Fuzzy Fantabulous|Katharine Towne|Stanley DeSantis|K.C. Clyde|Wendy Raquel Robinson|Golden Brooks|Taraji P. Henson|Marcus Brown|Russell Hornsby|Simon Baker|Danny Wooten|Mike Epps|Lee Garlington|Tonita Castro,Kriss Turner,99.0
43708,Block Party (a.k.a. Dave Chappelle's Block Party) ,Comedy|Documentary,2005,Dave Chappelle|Erykah Badu|Isaac ben Ayala|Yasiin Bey|Big Daddy Kane|Bilal|Cody ChesnuTT|Keyshia Cole|Common|Jerry 'Wonder' Duplessis|Fugees|Alice Goguen|James 'Kamal' Gray|Fred Hampton Jr.|Lauryn Hill,Dave Chappelle,103.0
43727,Orfeu ,Crime|Drama|Romance,1999,Toni Garrido|Patrícia França|Murilo Benício|Zezé Motta|Milton Gonçalves|Isabel Fillardis|Maria Ceiça|Stepan Nercessian|Maurício Gonçalves|Lúcio Andrey|Mary Sheila|Eliezer Motta|Serjão Loroza|Silvio Guindane|Castrinho,João Emanuel Carneiro,110.0
43744,Imagine Me & You ,Comedy|Drama|Romance,2005,Piper Perabo|Lena Headey|Matthew Goode|Celia Imrie|Anthony Head|Darren Boyd|Sue Johnston|Boo Jackson|Sharon Horgan|Eva Birthistle|Vinette Robinson|Ben Miles|John Thompson|Mona Hammond|Rick Warden,Ol Parker,90.0
43801,Good Old Daze (Le péril jeune) ,Comedy|Drama,1994,Romain Duris|Vincent Elbaz|Nicolas Koretzky|Julien Lambroschini|Joachim Lombard|Julie-Anne Roth|Hélène de Fougerolles|Élodie Bouchez|Lisa Faulkner|Caroline Damiens|Jacques Marchand|Christine Sandre|Nathalie Krebs|François Toumarkine|Hélène Médigue,Cédric Klapisch,101.0
43803,Place Vendôme ,Crime|Drama,1998,Catherine Deneuve|Jean-Pierre Bacri|Emmanuelle Seigner|Jacques Dutronc|Bernard Fresson|François Berléand|Dragan Nikolic|Otto Tausig|László Szabó|Élisabeth Commelin|Philippe Clévenot|Malik Zidi|Eric Ruf|Nidal Al-Askhar|Larry Lamb,Nicole Garcia,117.0
43828,Sabah ,Comedy|Drama|Romance,2005,Arsinée Khanjian|Setta Keshishian|Roula Said|Fadia Nadda|Jeff Seymour|Kathryn Winslow|Shawn Doyle|Aaron Abrams|Mary Lou Fallis|David Alpay|Kaylen Christensen,Ruba Nadda,86.0
43836,"Pink Panther, The ",Adventure|Comedy|Crime,2006,Steve Martin|Kevin Kline|Jean Reno|Emily Mortimer|Henry Czerny|Kristin Chenoweth|Roger Rees|Beyoncé|Philip Goodwin|Henri Garcin|William Abadie|Daniel Sauli|Jean Dell|Anna Katarina|Nick Toren,Len Blum,93.0
43853,"Business, The ",Action|Comedy|Crime|Drama|Thriller,2005,Danny Dyer|Tamer Hassan|Geoff Bell|Georgina Chapman|Eddie Webber|Adam Bolton|Linda Henry|Roland Manookian|Arturo Venegas|Camille Coduri|Martin Marquez|Andy Linden|Sally Watkins|Eduardo Duro|Tracy Kirby,Nick Love,97.0
43869,Curious George ,Adventure|Animation|Children|Comedy,2006,Frank Welker|Will Ferrell|Shane Baumel|Timyra-Joi Beatty|Eugene Levy|Christopher Chen|Michaela Jill Murphy|Dick Van Dyke|Alexander Gould|Terrence Hardy Jr.|Hailey Noelle Johnson|Kelsey Lansdowne|Ariel Winter|Drew Barrymore|David Cross,Ken Kaufman,87.0
43871,Firewall ,Crime|Drama|Thriller,2006,Harrison Ford|Virginia Madsen|Carly Schroeder|Jimmy Bennett|Gail Ann Lewis|Mary Lynn Rajskub|Matthew Currie Holmes|Candus Churchill|David Lewis|Zahf Paroo|Robert Forster|Robert Patrick|Alan Arkin|Pat Jenkinson|Eric Keenleyside,Joe Forte,105.0
43892,Le créateur (,Comedy,999),Claude Perron|Albert Dupontel|Philippe Uchan|Michel Vuillermoz|Nicolas Marié|Patrick Ligardes|Michel Fau|Xavier Tchili|Paul Le Person|Yves Pignot|Christiane Cohendy|Jacques Herlin|Micheline Boudet|Marie Daëms|Terry Jones,Albert Dupontel,90.0
43897,"White Diamond, The ",Documentary,2004,Werner Herzog|Graham Dorrington|Dieter Plage|Adrian de Schryver|Annette Scheurich|Marc Anthony Yhap|Michael Wilk|Anthony Melville|Jan-Peter Meewes|Jason Gibson,See full summary,88.0
43899,Tony Takitani ,Drama,2004,Issei Ogata|Rie Miyazawa|Shinohara Takahumi|Hidetoshi Nishijima|Yumi Endô|Miho Fujima|Miki Hayashida|Shizuka Moriyama|Hiroshi Yamamoto,Jun Ichikawa,105.0
43904,When a Stranger Calls ,Horror|Thriller,2006,Camilla Belle|Tommy Flanagan|Katie Cassidy|Tessa Thompson|Brian Geraghty|Clark Gregg|Derek de Lint|Kate Jennings Grant|David Denman|Arthur Young|Madeline Carroll|Steve Eastin|John Bobek|Brad Surosky|Karina Logue,Jake Wade Wall,87.0
43906,Tamara ,Fantasy|Horror|Thriller,2005,Jenna Dewan|Katie Stuart|Chad Faust|Bryan Clark|Melissa Marie Elias|Gil Hacohen|Marc Devigne|Matthew Marsden|Claudette Mink|Chris Sigurdson|Sarah Blondin|Magally Zelaya|Ernesto Griffith|Brian Davisson|Brandy Jaques,Jeffrey Reddick,98.0
43908,London ,Drama,2005,Chris Evans|Jessica Biel|Joy Bryant|Jason Statham|Kelli Garner|Isla Fisher|Louis C.K.|Jeff Wolfe|Dane Cook|Lina Esco|Paula Patton|Kat Dennings|Juliette Marquis|Sophie Monk,Hunter Richards,92.0
43910,Neil Young: Heart of Gold ,Documentary|Musical,2006,Neil Young|Emmylou Harris|Ben Keith|Spooner Oldham|Rick Rosas|Karl T. Himmel|Chad Cromwell|Wayne Jackson|Pegi Young|Grant Boatwright|Diana DeWitt|Gary W. Pigg|Anthony Crawford|Tom McGinley|Jimmy Sharp,Neil Young,103.0
43912,Freedomland ,Crime|Drama,2006,Samuel L. Jackson|Julianne Moore|Edie Falco|Ron Eldard|William Forsythe|Aunjanue Ellis|Anthony Mackie|LaTanya Richardson Jackson|Clarke Peters|Peter Friedman|Domenick Lombardozzi|Aasif Mandvi|Philip Bosco|Fly Williams III|Portia,Richard Price,113.0
43917,Eight Below ,Action|Adventure|Drama|Romance,2006,Paul Walker|Bruce Greenwood|Moon Bloodgood|Wendy Crewson|Gerard Plunkett|August Schellenberg|Jason Biggs|D.J.|Timba|Koda|Jasmin|Apache|Buck|Noble|Troika,David DiGilio,120.0
43919,Date Movie ,Comedy|Romance,2006,Alyson Hannigan|Adam Campbell|Sophie Monk|Eddie Griffin|Meera Simhan|Fred Willard|Jennifer Coolidge|Marie Matiko|Judah Friedlander|Carmen Electra|Tony Cox|Mauricio Sanchez|Beverly Polcyn|Valery M. Ortiz|Charlie Dell,Jason Friedberg,83.0
43921,Running Scared ,Action|Crime|Thriller,2006,Paul Walker|Cameron Bright|Vera Farmiga|Chazz Palminteri|Karel Roden|Johnny Messner|Ivana Milicevic|Alex Neuberger|Michael Cudlitz|Bruce Altman|Elizabeth Mitchell|Arthur J. Nascarella|John Noble|Idalis DeLeon|David Warshofsky,Wayne Kramer,122.0
43923,Tyler Perry's Madea's Family Reunion ,Comedy|Drama,2006,Tyler Perry|Blair Underwood|Lynn Whitfield|Boris Kodjoe|Lisa Arrindell|Maya Angelou|Rochelle Aytes|Jenifer Lewis|Tangi Miller|Keke Palmer|Henry Simmons|Cicely Tyson|China Anderson|Akhil Jackson|Alonzo Millsap,Tyler Perry,107.0
43926,Doogal ,Animation|Children,2006,Daniel Tay|Jimmy Fallon|Christian M Garland|Jon Stewart|Whoopi Goldberg|William H. Macy|Chevy Chase|Judi Dench|Kylie Minogue|Ian McKellen|Kevin Smith|Bill Hader|Cory Edwards|John Krasinski|Heidi Brook Myers,Dave Borthwick,85.0
43928,Ultraviolet ,Action|Fantasy|Sci-Fi|Thriller,2006,Milla Jovovich|Cameron Bright|Nick Chinlund|Sebastien Andrieu|Ida Martin|William Fichtner|David E. Collier|Kieran O'Rorke|Digger Mesch|Ryan Martin|Steven Calcote|Ricardo Mamood-Vega|Mike Smith|Clay Cullen|Jennifer Caputo,Kurt Wimmer,88.0
43932,Pulse ,Action|Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,2006,Kristen Bell|Ian Somerhalder|Christina Milian|Rick Gonzalez|Jonathan Tucker|Samm Levine|Octavia Spencer|Ron Rifkin|Joseph Gatt|Kel O'Neill|Zach Grenier|Riki Lindhome|John Burke|Mike J. Regan|Steve Tom,Wes Craven,90.0
43936,16 Blocks ,Crime|Thriller,2006,Bruce Willis|Yasiin Bey|David Morse|Jenna Stern|Casey Sander|Cylk Cozart|David Zayas|Robert Racki|Patrick Garrow|Sasha Roiz|Conrad Pla|Hechter Ubarry|Richard Fitzpatrick|Peter McRobbie|Michael F. Keenan,Richard Wenk,102.0
43967,Bongwater ,Comedy|Romance,1997,Luke Wilson|Alicia Witt|Amy Locane|Brittany Murphy|Jack Black|Andy Dick|Jeremy Sisto|Jamie Kennedy|Scott Caan|Christian J. Meoli|George Kuchar|Patricia Wettig|Michael Artura|Scott Anthony Ferguson|Kyle Gass,Michael Hornburg,97.0
43971,Trauma ,Horror|Mystery|Thriller,1993,Christopher Rydell|Asia Argento|Piper Laurie|Frederic Forrest|Laura Johnson|Dominique Serrand|James Russo|Ira Belgrade|Brad Dourif|Hope Alexander-Willis|Sharon Barr|Isabell O'Connor|Cory Garvin|Terry Perkins|Tony Saffold,Franco Ferrini,106.0
43983,Election (Hak se wui) ,Crime|Drama|Thriller,2005,Simon Yam|Tony Ka Fai Leung|Louis Koo|Nick Cheung|Ka Tung Lam|Eddie Cheung|Suet Lam|Tian-Lin Wang|Bing-Man Tam|Maggie Siu|David Chiang|Yong You|Chung Wang|Shao-Peng Chen|Bun Yuen,Nai-Hoi Yau,101.0
43987,Half Light ,Romance|Thriller,2006,Demi Moore|Henry Ian Cusick|Jordan El-Balawi|Kate Isitt|Nicholas Gleaves|James Cosmo|Joanna Hole|Therese Bradley|Hans Matheson|Mickey Wilson|Polly Frame|Ceit Kearney|Nichola Bee|Jamie Edgell|Anne Smith,Craig Rosenberg,110.0
43997,Twist of Faith ,Documentary,2004,Jeff Anderson|Barbara Blaine|David Clohessy|Sandy Comes|Tony Comes|Wendy Comes|Robert Donnelly|Dennis Gray|Catherine Hoolahan|Dennis O'Loughlin|Mike Sallah|Jon Schoonmaker|John Shiffler|Matthew Simon|Stephen Stanbery,Jeff Anderson,87.0
44004,Failure to Launch ,Comedy|Romance,2006,Matthew McConaughey|Sarah Jessica Parker|Zooey Deschanel|Justin Bartha|Bradley Cooper|Terry Bradshaw|Kathy Bates|Tyrel Jackson Williams|Katheryn Winnick|Rob Corddry|Patton Oswalt|Stephen Tobolowsky|Kate McGregor-Stewart|Adam Alexi-Malle|Gretchen Cleevely,Tom J. Astle,97.0
44022,Ice Age 2: The Meltdown ,Adventure|Animation|Children|Comedy,2006,Ray Romano|John Leguizamo|Denis Leary|Seann William Scott|Josh Peck|Queen Latifah|Will Arnett|Jay Leno|Chris Wedge|Peter Ackerman|Caitlin Rose Anderson|Connor Anderson|Joseph Bologna|Jack Crocicchia|Peter DeSève,Peter Gaulke,91.0
